path,source_path,label,label_name,clip_id,source_file_name,manual_label,video_duration,time_of_event,time_of_alert,clip_start_time,clip_end_time,event_center_time,light_conditions,weather,scene
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00351.mp4,data/nexar_collision_prediction/train/positive/00351.mp4,1,collision,nexar_train_positive_00351,00351.mp4,collision,40.333,19.067,16.633,14.067,24.067,19.067,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00645.mp4,data/nexar_collision_prediction/train/positive/00645.mp4,0,near_miss,nexar_train_positive_00645,00645.mp4,near_miss,40.8,20.833,18.867,15.833,25.833,20.833,Normal,Cloudy,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00110.mp4,data/nexar_collision_prediction/train/positive/00110.mp4,1,collision,nexar_train_positive_00110,00110.mp4,collision,40.167,19.164,16.087,14.164,24.164,19.164,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00272.mp4,data/nexar_collision_prediction/train/positive/00272.mp4,0,near_miss,nexar_train_positive_00272,00272.mp4,near_miss,40.197,20.539,18.871,15.539,25.539,20.539,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00364.mp4,data/nexar_collision_prediction/train/positive/00364.mp4,1,collision,nexar_train_positive_00364,00364.mp4,collision,40.525,20.427,19.447,15.427,25.427,20.427,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00891.mp4,data/nexar_collision_prediction/train/positive/00891.mp4,0,near_miss,nexar_train_positive_00891,00891.mp4,near_miss,40.267,19.233,17.7,14.233,24.233,19.233,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00544.mp4,data/nexar_collision_prediction/train/positive/00544.mp4,1,collision,nexar_train_positive_00544,00544.mp4,collision,40.334,21.455,20.354,16.455,26.455,21.455,Normal,Clear,Rural
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00097.mp4,data/nexar_collision_prediction/train/positive/00097.mp4,1,collision,nexar_train_positive_00097,00097.mp4,collision,40.436,19.949,19.916,14.949,24.949,19.949,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00041.mp4,data/nexar_collision_prediction/train/positive/00041.mp4,1,collision,nexar_train_positive_00041,00041.mp4,collision,38.367,20.167,18.5,15.167,25.167,20.167,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00312.mp4,data/nexar_collision_prediction/train/positive/00312.mp4,1,collision,nexar_train_positive_00312,00312.mp4,collision,42.82,21.8,19.774,16.8,26.8,21.8,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00264.mp4,data/nexar_collision_prediction/train/positive/00264.mp4,1,collision,nexar_train_positive_00264,00264.mp4,collision,40.393,19.231,16.905,14.231,24.231,19.231,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01013.mp4,data/nexar_collision_prediction/train/positive/01013.mp4,0,near_miss,nexar_train_positive_01013,01013.mp4,near_miss,40.4,19.3,18.833,14.3,24.3,19.3,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00474.mp4,data/nexar_collision_prediction/train/positive/00474.mp4,1,collision,nexar_train_positive_00474,00474.mp4,collision,39.067,19.9,18.233,14.9,24.9,19.9,Twilight,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00420.mp4,data/nexar_collision_prediction/train/positive/00420.mp4,1,collision,nexar_train_positive_00420,00420.mp4,collision,40.196,19.863,19.83,14.863,24.863,19.863,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00373.mp4,data/nexar_collision_prediction/train/positive/00373.mp4,1,collision,nexar_train_positive_00373,00373.mp4,collision,41.161,20.71,19.29,15.71,25.71,20.71,Twilight,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00222.mp4,data/nexar_collision_prediction/train/positive/00222.mp4,1,collision,nexar_train_positive_00222,00222.mp4,collision,40.567,20.033,18.6,15.033,25.033,20.033,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00872.mp4,data/nexar_collision_prediction/train/positive/00872.mp4,0,near_miss,nexar_train_positive_00872,00872.mp4,near_miss,40.867,19.467,18.533,14.467,24.467,19.467,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00847.mp4,data/nexar_collision_prediction/train/positive/00847.mp4,0,near_miss,nexar_train_positive_00847,00847.mp4,near_miss,40.294,19.667,15.812,14.667,24.667,19.667,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00435.mp4,data/nexar_collision_prediction/train/positive/00435.mp4,1,collision,nexar_train_positive_00435,00435.mp4,collision,40.633,20.7,19.5,15.7,25.7,20.7,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00063.mp4,data/nexar_collision_prediction/train/positive/00063.mp4,0,near_miss,nexar_train_positive_00063,00063.mp4,near_miss,40.033,19.55,17.8,14.55,24.55,19.55,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00637.mp4,data/nexar_collision_prediction/train/positive/00637.mp4,0,near_miss,nexar_train_positive_00637,00637.mp4,near_miss,41.233,19.867,18.667,14.867,24.867,19.867,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00661.mp4,data/nexar_collision_prediction/train/positive/00661.mp4,0,near_miss,nexar_train_positive_00661,00661.mp4,near_miss,39.5,20.4,17.1,15.4,25.4,20.4,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00669.mp4,data/nexar_collision_prediction/train/positive/00669.mp4,0,near_miss,nexar_train_positive_00669,00669.mp4,near_miss,40.393,20.232,18.14,15.232,25.232,20.232,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00712.mp4,data/nexar_collision_prediction/train/positive/00712.mp4,0,near_miss,nexar_train_positive_00712,00712.mp4,near_miss,40.267,20.633,19.367,15.633,25.633,20.633,Twilight,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00551.mp4,data/nexar_collision_prediction/train/positive/00551.mp4,1,collision,nexar_train_positive_00551,00551.mp4,collision,41.0,20.3,18.8,15.3,25.3,20.3,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00157.mp4,data/nexar_collision_prediction/train/positive/00157.mp4,1,collision,nexar_train_positive_00157,00157.mp4,collision,39.967,19.294,17.596,14.294,24.294,19.294,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00601.mp4,data/nexar_collision_prediction/train/positive/00601.mp4,0,near_miss,nexar_train_positive_00601,00601.mp4,near_miss,40.2,18.533,17.233,13.533,23.533,18.533,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00128.mp4,data/nexar_collision_prediction/train/positive/00128.mp4,1,collision,nexar_train_positive_00128,00128.mp4,collision,40.267,19.267,18.333,14.267,24.267,19.267,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00148.mp4,data/nexar_collision_prediction/train/positive/00148.mp4,1,collision,nexar_train_positive_00148,00148.mp4,collision,40.1,19.233,17.3,14.233,24.233,19.233,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00771.mp4,data/nexar_collision_prediction/train/positive/00771.mp4,0,near_miss,nexar_train_positive_00771,00771.mp4,near_miss,39.706,19.398,17.928,14.398,24.398,19.398,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00356.mp4,data/nexar_collision_prediction/train/positive/00356.mp4,1,collision,nexar_train_positive_00356,00356.mp4,collision,19.0,10.199,8.999,5.199,15.199,10.199,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00072.mp4,data/nexar_collision_prediction/train/positive/00072.mp4,1,collision,nexar_train_positive_00072,00072.mp4,collision,40.393,20.101,20.068,15.101,25.101,20.101,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00019.mp4,data/nexar_collision_prediction/train/positive/00019.mp4,1,collision,nexar_train_positive_00019,00019.mp4,collision,40.065,19.896,19.341,14.896,24.896,19.896,Bright,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00226.mp4,data/nexar_collision_prediction/train/positive/00226.mp4,1,collision,nexar_train_positive_00226,00226.mp4,collision,40.633,19.433,18.333,14.433,24.433,19.433,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00362.mp4,data/nexar_collision_prediction/train/positive/00362.mp4,1,collision,nexar_train_positive_00362,00362.mp4,collision,18.0,10.195,8.33,5.195,15.195,10.195,Normal,Rain,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00885.mp4,data/nexar_collision_prediction/train/positive/00885.mp4,0,near_miss,nexar_train_positive_00885,00885.mp4,near_miss,38.791,20.449,18.26,15.449,25.449,20.449,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00626.mp4,data/nexar_collision_prediction/train/positive/00626.mp4,0,near_miss,nexar_train_positive_00626,00626.mp4,near_miss,40.267,19.867,18.333,14.867,24.867,19.867,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00106.mp4,data/nexar_collision_prediction/train/positive/00106.mp4,1,collision,nexar_train_positive_00106,00106.mp4,collision,39.467,18.1,16.9,13.1,23.1,18.1,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00326.mp4,data/nexar_collision_prediction/train/positive/00326.mp4,0,near_miss,nexar_train_positive_00326,00326.mp4,near_miss,40.067,19.667,19.4,14.667,24.667,19.667,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00556.mp4,data/nexar_collision_prediction/train/positive/00556.mp4,0,near_miss,nexar_train_positive_00556,00556.mp4,near_miss,40.201,20.888,19.019,15.888,25.888,20.888,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00787.mp4,data/nexar_collision_prediction/train/positive/00787.mp4,0,near_miss,nexar_train_positive_00787,00787.mp4,near_miss,40.4,20.9,19.4,15.9,25.9,20.9,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00383.mp4,data/nexar_collision_prediction/train/positive/00383.mp4,1,collision,nexar_train_positive_00383,00383.mp4,collision,19.0,3.032,1.966,0.0,10.0,3.032,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00986.mp4,data/nexar_collision_prediction/train/positive/00986.mp4,0,near_miss,nexar_train_positive_00986,00986.mp4,near_miss,40.367,20.533,20.133,15.533,25.533,20.533,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00079.mp4,data/nexar_collision_prediction/train/positive/00079.mp4,0,near_miss,nexar_train_positive_00079,00079.mp4,near_miss,40.167,20.3,19.3,15.3,25.3,20.3,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00652.mp4,data/nexar_collision_prediction/train/positive/00652.mp4,0,near_miss,nexar_train_positive_00652,00652.mp4,near_miss,40.4,18.967,18.433,13.967,23.967,18.967,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00147.mp4,data/nexar_collision_prediction/train/positive/00147.mp4,1,collision,nexar_train_positive_00147,00147.mp4,collision,44.067,19.517,18.367,14.517,24.517,19.517,Normal,Clear,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00177.mp4,data/nexar_collision_prediction/train/positive/00177.mp4,0,near_miss,nexar_train_positive_00177,00177.mp4,near_miss,40.2,19.667,19.067,14.667,24.667,19.667,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00577.mp4,data/nexar_collision_prediction/train/positive/00577.mp4,0,near_miss,nexar_train_positive_00577,00577.mp4,near_miss,40.295,22.064,20.789,17.064,27.064,22.064,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00397.mp4,data/nexar_collision_prediction/train/positive/00397.mp4,1,collision,nexar_train_positive_00397,00397.mp4,collision,39.367,19.533,18.267,14.533,24.533,19.533,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00167.mp4,data/nexar_collision_prediction/train/positive/00167.mp4,1,collision,nexar_train_positive_00167,00167.mp4,collision,40.333,20.0,18.233,15.0,25.0,20.0,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00766.mp4,data/nexar_collision_prediction/train/positive/00766.mp4,0,near_miss,nexar_train_positive_00766,00766.mp4,near_miss,40.233,20.367,18.467,15.367,25.367,20.367,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00522.mp4,data/nexar_collision_prediction/train/positive/00522.mp4,1,collision,nexar_train_positive_00522,00522.mp4,collision,40.261,19.825,16.526,14.825,24.825,19.825,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00906.mp4,data/nexar_collision_prediction/train/positive/00906.mp4,0,near_miss,nexar_train_positive_00906,00906.mp4,near_miss,40.733,18.933,18.033,13.933,23.933,18.933,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00287.mp4,data/nexar_collision_prediction/train/positive/00287.mp4,1,collision,nexar_train_positive_00287,00287.mp4,collision,40.261,20.115,18.45,15.115,25.115,20.115,Normal,Clear,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00194.mp4,data/nexar_collision_prediction/train/positive/00194.mp4,0,near_miss,nexar_train_positive_00194,00194.mp4,near_miss,40.164,20.329,17.29,15.329,25.329,20.329,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00037.mp4,data/nexar_collision_prediction/train/positive/00037.mp4,1,collision,nexar_train_positive_00037,00037.mp4,collision,40.2,20.533,19.633,15.533,25.533,20.533,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00393.mp4,data/nexar_collision_prediction/train/positive/00393.mp4,1,collision,nexar_train_positive_00393,00393.mp4,collision,41.833,20.0,18.0,15.0,25.0,20.0,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00574.mp4,data/nexar_collision_prediction/train/positive/00574.mp4,0,near_miss,nexar_train_positive_00574,00574.mp4,near_miss,40.392,19.567,17.248,14.567,24.567,19.567,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00606.mp4,data/nexar_collision_prediction/train/positive/00606.mp4,0,near_miss,nexar_train_positive_00606,00606.mp4,near_miss,40.233,19.5,18.233,14.5,24.5,19.5,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00048.mp4,data/nexar_collision_prediction/train/positive/00048.mp4,1,collision,nexar_train_positive_00048,00048.mp4,collision,19.0,9.863,9.496,4.863,14.863,9.863,Twilight,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00213.mp4,data/nexar_collision_prediction/train/positive/00213.mp4,1,collision,nexar_train_positive_00213,00213.mp4,collision,34.381,18.719,16.016,13.719,23.719,18.719,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00825.mp4,data/nexar_collision_prediction/train/positive/00825.mp4,0,near_miss,nexar_train_positive_00825,00825.mp4,near_miss,40.067,19.2,17.667,14.2,24.2,19.2,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00937.mp4,data/nexar_collision_prediction/train/positive/00937.mp4,0,near_miss,nexar_train_positive_00937,00937.mp4,near_miss,40.933,20.167,18.3,15.167,25.167,20.167,Twilight,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00630.mp4,data/nexar_collision_prediction/train/positive/00630.mp4,0,near_miss,nexar_train_positive_00630,00630.mp4,near_miss,39.183,19.926,16.104,14.926,24.926,19.926,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00262.mp4,data/nexar_collision_prediction/train/positive/00262.mp4,1,collision,nexar_train_positive_00262,00262.mp4,collision,38.133,17.9,13.933,12.9,22.9,17.9,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00659.mp4,data/nexar_collision_prediction/train/positive/00659.mp4,0,near_miss,nexar_train_positive_00659,00659.mp4,near_miss,32.157,11.789,10.842,6.789,16.789,11.789,Normal,Cloudy,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00095.mp4,data/nexar_collision_prediction/train/positive/00095.mp4,1,collision,nexar_train_positive_00095,00095.mp4,collision,18.0,9.531,8.831,4.531,14.531,9.531,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00813.mp4,data/nexar_collision_prediction/train/positive/00813.mp4,0,near_miss,nexar_train_positive_00813,00813.mp4,near_miss,40.0,20.7,18.433,15.7,25.7,20.7,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00152.mp4,data/nexar_collision_prediction/train/positive/00152.mp4,1,collision,nexar_train_positive_00152,00152.mp4,collision,40.784,20.091,18.621,15.091,25.091,20.091,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00915.mp4,data/nexar_collision_prediction/train/positive/00915.mp4,0,near_miss,nexar_train_positive_00915,00915.mp4,near_miss,18.0,10.659,8.76,5.659,15.659,10.659,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00593.mp4,data/nexar_collision_prediction/train/positive/00593.mp4,0,near_miss,nexar_train_positive_00593,00593.mp4,near_miss,39.367,19.333,17.667,14.333,24.333,19.333,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00610.mp4,data/nexar_collision_prediction/train/positive/00610.mp4,0,near_miss,nexar_train_positive_00610,00610.mp4,near_miss,40.167,21.068,18.431,16.068,26.068,21.068,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00236.mp4,data/nexar_collision_prediction/train/positive/00236.mp4,0,near_miss,nexar_train_positive_00236,00236.mp4,near_miss,19.0,9.597,8.898,4.597,14.597,9.597,Dark,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00859.mp4,data/nexar_collision_prediction/train/positive/00859.mp4,0,near_miss,nexar_train_positive_00859,00859.mp4,near_miss,40.359,19.892,18.422,14.892,24.892,19.892,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00084.mp4,data/nexar_collision_prediction/train/positive/00084.mp4,1,collision,nexar_train_positive_00084,00084.mp4,collision,40.065,20.354,18.46,15.354,25.354,20.354,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00791.mp4,data/nexar_collision_prediction/train/positive/00791.mp4,0,near_miss,nexar_train_positive_00791,00791.mp4,near_miss,40.067,19.8,18.667,14.8,24.8,19.8,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00928.mp4,data/nexar_collision_prediction/train/positive/00928.mp4,0,near_miss,nexar_train_positive_00928,00928.mp4,near_miss,40.567,19.5,17.667,14.5,24.5,19.5,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00168.mp4,data/nexar_collision_prediction/train/positive/00168.mp4,1,collision,nexar_train_positive_00168,00168.mp4,collision,39.267,19.133,17.833,14.133,24.133,19.133,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00324.mp4,data/nexar_collision_prediction/train/positive/00324.mp4,1,collision,nexar_train_positive_00324,00324.mp4,collision,40.067,20.05,19.167,15.05,25.05,20.05,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00313.mp4,data/nexar_collision_prediction/train/positive/00313.mp4,1,collision,nexar_train_positive_00313,00313.mp4,collision,42.164,19.709,18.794,14.709,24.709,19.709,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00086.mp4,data/nexar_collision_prediction/train/positive/00086.mp4,1,collision,nexar_train_positive_00086,00086.mp4,collision,40.1,19.4,15.9,14.4,24.4,19.4,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00032.mp4,data/nexar_collision_prediction/train/positive/00032.mp4,1,collision,nexar_train_positive_00032,00032.mp4,collision,40.067,19.533,19.233,14.533,24.533,19.533,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00233.mp4,data/nexar_collision_prediction/train/positive/00233.mp4,1,collision,nexar_train_positive_00233,00233.mp4,collision,40.0,19.433,18.167,14.433,24.433,19.433,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00816.mp4,data/nexar_collision_prediction/train/positive/00816.mp4,0,near_miss,nexar_train_positive_00816,00816.mp4,near_miss,40.267,21.267,20.2,16.267,26.267,21.267,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00879.mp4,data/nexar_collision_prediction/train/positive/00879.mp4,0,near_miss,nexar_train_positive_00879,00879.mp4,near_miss,40.033,19.933,16.9,14.933,24.933,19.933,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_01016.mp4,data/nexar_collision_prediction/train/positive/01016.mp4,0,near_miss,nexar_train_positive_01016,01016.mp4,near_miss,40.327,19.794,18.781,14.794,24.794,19.794,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00043.mp4,data/nexar_collision_prediction/train/positive/00043.mp4,1,collision,nexar_train_positive_00043,00043.mp4,collision,18.0,9.263,8.863,4.263,14.263,9.263,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00898.mp4,data/nexar_collision_prediction/train/positive/00898.mp4,0,near_miss,nexar_train_positive_00898,00898.mp4,near_miss,39.967,19.7,18.498,14.7,24.7,19.7,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00761.mp4,data/nexar_collision_prediction/train/positive/00761.mp4,0,near_miss,nexar_train_positive_00761,00761.mp4,near_miss,39.333,18.8,17.633,13.8,23.8,18.8,Normal,Cloudy,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00434.mp4,data/nexar_collision_prediction/train/positive/00434.mp4,1,collision,nexar_train_positive_00434,00434.mp4,collision,19.0,9.532,8.099,4.532,14.532,9.532,Normal,Cloudy,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00727.mp4,data/nexar_collision_prediction/train/positive/00727.mp4,0,near_miss,nexar_train_positive_00727,00727.mp4,near_miss,40.1,21.6,19.3,16.6,26.6,21.6,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00810.mp4,data/nexar_collision_prediction/train/positive/00810.mp4,0,near_miss,nexar_train_positive_00810,00810.mp4,near_miss,40.752,20.44,18.22,15.44,25.44,20.44,Normal,Rain,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00062.mp4,data/nexar_collision_prediction/train/positive/00062.mp4,1,collision,nexar_train_positive_00062,00062.mp4,collision,40.067,18.867,17.8,13.867,23.867,18.867,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00099.mp4,data/nexar_collision_prediction/train/positive/00099.mp4,1,collision,nexar_train_positive_00099,00099.mp4,collision,40.852,17.006,15.959,12.006,22.006,17.006,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00715.mp4,data/nexar_collision_prediction/train/positive/00715.mp4,0,near_miss,nexar_train_positive_00715,00715.mp4,near_miss,40.722,19.572,16.894,14.572,24.572,19.572,Normal,Cloudy,Other
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00027.mp4,data/nexar_collision_prediction/train/positive/00027.mp4,0,near_miss,nexar_train_positive_00027,00027.mp4,near_miss,40.0,19.567,17.8,14.567,24.567,19.567,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00138.mp4,data/nexar_collision_prediction/train/positive/00138.mp4,0,near_miss,nexar_train_positive_00138,00138.mp4,near_miss,39.833,19.6,17.7,14.6,24.6,19.6,Normal,Clear,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00769.mp4,data/nexar_collision_prediction/train/positive/00769.mp4,0,near_miss,nexar_train_positive_00769,00769.mp4,near_miss,40.067,20.433,18.7,15.433,25.433,20.433,Twilight,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00218.mp4,data/nexar_collision_prediction/train/positive/00218.mp4,0,near_miss,nexar_train_positive_00218,00218.mp4,near_miss,40.4,19.65,19.267,14.65,24.65,19.65,Normal,Rain,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00827.mp4,data/nexar_collision_prediction/train/positive/00827.mp4,0,near_miss,nexar_train_positive_00827,00827.mp4,near_miss,40.933,20.3,19.133,15.3,25.3,20.3,Normal,Cloudy,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00674.mp4,data/nexar_collision_prediction/train/positive/00674.mp4,0,near_miss,nexar_train_positive_00674,00674.mp4,near_miss,40.033,19.536,17.903,14.536,24.536,19.536,Normal,Cloudy,Highway
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00627.mp4,data/nexar_collision_prediction/train/positive/00627.mp4,0,near_miss,nexar_train_positive_00627,00627.mp4,near_miss,40.6,20.333,18.967,15.333,25.333,20.333,Normal,Clear,Urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00463.mp4,data/nexar_collision_prediction/train/positive/00463.mp4,1,collision,nexar_train_positive_00463,00463.mp4,collision,40.4,20.433,19.333,15.433,25.433,20.433,Dark,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00609.mp4,data/nexar_collision_prediction/train/positive/00609.mp4,0,near_miss,nexar_train_positive_00609,00609.mp4,near_miss,40.131,20.977,19.768,15.977,25.977,20.977,Normal,Clear,Sub-urban
data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00114.mp4,data/nexar_collision_prediction/train/positive/00114.mp4,1,collision,nexar_train_positive_00114,00114.mp4,collision,40.333,20.0,18.367,15.0,25.0,20.0,Normal,Rain,Urban
