idx,path,label,obj_score_ratio,obj_score_z,obj_energy_ratio,obj_shift_ratio,obj_diff_ratio,obj_peak_time
152,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00262.mp4,1,277988064.0,1670.21484375,169751936.0,93263280.0,42054.73828125,3.200000047683716
153,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00264.mp4,1,3759.59326171875,5.529458999633789,4583.6552734375,14.455089569091797,26.773433685302734,2.8852458000183105
154,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00265.mp4,1,611.885009765625,66.46099090576172,135.54185485839844,23.343427658081055,4.161370754241943,4.933333396911621
155,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00266.mp4,1,49.13103103637695,26.491418838500977,8.79300594329834,37.54186248779297,3.087120294570923,4.0
156,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00270.mp4,1,842.8074340820312,22.65774154663086,2294.848876953125,24.42430877685547,256.7844543457031,4.933333396911621
157,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00271.mp4,0,13846954.0,13846.953125,97317016.0,42597412.0,61103.37890625,2.6666667461395264
158,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00272.mp4,0,340.8525695800781,73.1529769897461,48.69699478149414,28.52280044555664,3.915982961654663,5.1147541999816895
159,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00273.mp4,1,201.89349365234375,80.30731964111328,168.9485626220703,57.61445236206055,56.492916107177734,3.5999999046325684
160,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00275.mp4,1,168.60484313964844,16.445079803466797,22.696937561035156,35.035743713378906,7.891456127166748,4.0
161,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00276.mp4,1,1260.388427734375,45.12521743774414,174.67018127441406,22.64388084411621,14.271289825439453,4.666666507720947
162,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00282.mp4,0,131.04888916015625,24.153566360473633,8.98408317565918,13.87304973602295,6.549299240112305,4.933333396911621
163,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00283.mp4,1,80224504.0,80224.5,135794176.0,34211312.0,72008.453125,4.666666507720947
164,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00284.mp4,1,10478.5478515625,507.1619873046875,176.9738311767578,33.97118377685547,10.138394355773926,5.490196228027344
165,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00286.mp4,1,136.5918731689453,11.542283058166504,17.716663360595703,12.325234413146973,6.6264729499816895,2.222222328186035
166,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00287.mp4,1,5854.80810546875,1138.6341552734375,164.32655334472656,131.05076599121094,13.705872535705566,4.967320442199707
167,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00288.mp4,0,2581.28271484375,22.598892211914062,213.30136108398438,29.95013427734375,6.207015037536621,4.313725471496582
168,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00289.mp4,1,70509.8046875,144.2606201171875,2137.17626953125,66.50645446777344,53.98719787597656,4.933333396911621
169,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00290.mp4,1,149.3356170654297,36.39902114868164,14.777567863464355,13.32457160949707,4.748509407043457,5.490196228027344
170,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00291.mp4,0,3535.102783203125,81.88334655761719,71.855224609375,129835208.0,26.904699325561523,4.5751633644104
171,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00292.mp4,1,147.18687438964844,41.987335205078125,12.017772674560547,5.825970649719238,6.951518535614014,5.333333492279053
172,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00294.mp4,1,78.5804443359375,12.001251220703125,10.411099433898926,9.86876106262207,8.540457725524902,5.066666603088379
173,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00295.mp4,0,23.909563064575195,4.229752063751221,8.454092979431152,4.8957366943359375,4.713508129119873,4.0
174,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00296.mp4,0,88.23494720458984,38.70287322998047,11.803167343139648,19.075172424316406,4.120522975921631,5.333333492279053
175,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00298.mp4,1,269.0769958496094,16.557796478271484,23.476682662963867,28.701745986938477,3.451064109802246,4.967320442199707
176,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00300.mp4,1,1991.9544677734375,287.0556640625,111.39922332763672,74.69076538085938,9.118210792541504,4.666666507720947
177,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00301.mp4,0,26.261930465698242,9.45637321472168,8.78681468963623,12.820219039916992,4.440180778503418,5.886287689208984
178,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00302.mp4,1,9913.875,607.8776245117188,63.847900390625,21.33348274230957,7.27699613571167,5.066666603088379
179,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00303.mp4,0,9.615299224853516,3.4138991832733154,4.310316562652588,15.199553489685059,3.0225753784179688,2.0
180,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00307.mp4,1,84307264.0,951.8185424804688,205696880.0,48361316.0,105888.65625,6.400000095367432
181,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00309.mp4,1,1399.618896484375,86.0362548828125,4082.07958984375,62.29228973388672,106.12445831298828,5.199999809265137
182,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00310.mp4,1,51133.57421875,240.38253784179688,2909.682861328125,25.664230346679688,39.966854095458984,4.620461940765381
183,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00311.mp4,1,117.9437255859375,35.82010269165039,14.932351112365723,21.27509117126465,9.354235649108887,4.967320442199707
184,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00312.mp4,1,43660344.0,43660.34375,189442688.0,39796792.0,194109.75,4.983606338500977
185,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00313.mp4,1,2596.251220703125,170.4250030517578,31757.958984375,323.0002136230469,192.91587829589844,3.5409836769104004
186,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00317.mp4,1,15013128.0,15013.126953125,112193048.0,17346010.0,69388.71875,4.666666507720947
187,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00319.mp4,1,11648766.0,4446.740234375,313900992.0,17418636.0,102908.75,5.066666603088379
188,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00320.mp4,1,24565.7421875,912.4947509765625,39996.1875,191.60275268554688,66.4446792602539,5.199999809265137
189,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00321.mp4,1,7788.978515625,299.1982421875,922.1566772460938,33.323238372802734,31.596561431884766,2.133333444595337
190,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00324.mp4,1,1147320704.0,343596.09375,170384880.0,47504984.0,66710.796875,4.666666507720947
191,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00326.mp4,0,3452.581787109375,462.9090576171875,77.77230834960938,4.79439115524292,5.770797252655029,5.599999904632568
192,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00328.mp4,1,419775.46875,1303.2203369140625,131011.78125,130407840.0,333.693359375,5.935483932495117
193,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00329.mp4,1,162.07025146484375,13.32024097442627,1407.46484375,106.03316497802734,108.5836410522461,4.800000190734863
194,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00330.mp4,1,29250.75390625,540.4498291015625,1343.882080078125,87.91783905029297,23.108566284179688,5.4666666984558105
195,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00332.mp4,1,7338.1142578125,1364.857421875,455.7298278808594,102.56301879882812,54.41399383544922,5.066666603088379
196,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00334.mp4,1,1103.8297119140625,107.48981475830078,5.700222492218018,27.192991256713867,3.7564706802368164,5.066666603088379
197,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00336.mp4,0,621.9035034179688,193.50323486328125,18.82953643798828,66.70635986328125,7.468621253967285,4.5751633644104
198,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00339.mp4,1,154.97564697265625,21.47813606262207,7.486818790435791,4.099829196929932,4.106719493865967,7.490636825561523
199,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00341.mp4,1,356.0146179199219,107.1034927368164,56.89822769165039,45.301246643066406,18.442190170288086,5.217391490936279
200,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00342.mp4,1,2028.3551025390625,29.568614959716797,5584.798828125,264.603759765625,77.69817352294922,5.066666603088379
201,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00344.mp4,1,124.29596710205078,43.59661102294922,24.461259841918945,6.472471714019775,3.0358030796051025,3.9344263076782227
202,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00345.mp4,1,55918448.0,55918.4453125,238951456.0,25016882.0,130465.5078125,4.800000190734863
203,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00348.mp4,1,3140.218017578125,176.1138458251953,20.998620986938477,17.785503387451172,7.312765598297119,4.852458953857422
204,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00349.mp4,0,146.00331115722656,13.13028335571289,100.00623321533203,54.87434768676758,5.535063743591309,3.7908496856689453
205,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00351.mp4,1,62.96425247192383,35.735965728759766,43.598506927490234,48.77595520019531,6.463973045349121,5.066666603088379
206,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00353.mp4,1,355.530029296875,46.09307098388672,48.487205505371094,27.551321029663086,3.8794302940368652,5.866666793823242
207,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00354.mp4,1,70748.96875,1423.1243896484375,20875.609375,60.91304397583008,69.83722686767578,4.666666507720947
208,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00355.mp4,1,4889.98095703125,29.560514450073242,21717.115234375,85.3493423461914,276.58282470703125,4.666666507720947
209,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00356.mp4,1,15543618.0,15543.6171875,252667712.0,16305963.0,42792.859375,7.599999904632568
210,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00357.mp4,0,63.170249938964844,8.521286010742188,11.5637788772583,10.890332221984863,2.499178409576416,5.3594770431518555
211,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00358.mp4,1,1710.4921875,67.59416198730469,188.9579315185547,20.21326446533203,52.5803337097168,5.599999904632568
212,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00361.mp4,1,917.9508666992188,420.07684326171875,154.2432098388672,20.773609161376953,7.399949550628662,4.983606338500977
213,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00362.mp4,1,53995320.0,474.2066955566406,47380680.0,112561312.0,13606.84375,6.0
214,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00364.mp4,1,3207.992919921875,668.5275268554688,69.51851654052734,33.503395080566406,16.657447814941406,5.1147541999816895
215,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00366.mp4,1,261.80096435546875,69.33891296386719,23.748037338256836,16.74004554748535,8.110810279846191,4.5333333015441895
216,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00369.mp4,1,65038.9921875,4853.7080078125,971.8141479492188,278.8159484863281,29.816415786743164,4.933333396911621
217,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00371.mp4,1,85184616.0,174.127685546875,110743760.0,138977648.0,66047.0234375,3.147541046142578
218,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00372.mp4,1,14381646.0,2451.287353515625,213234032.0,42874700.0,70041.9921875,3.7333333492279053
219,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00373.mp4,1,350.5832214355469,375.0475769042969,431.7528381347656,43.1150016784668,22.07700538635254,4.77419376373291
220,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00376.mp4,1,4513.02978515625,734.89794921875,39.686058044433594,35.786197662353516,21.267040252685547,5.620914936065674
221,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00378.mp4,1,156.9654083251953,21.587078094482422,23.717819213867188,11.014070510864258,3.8294405937194824,6.133333206176758
222,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00380.mp4,0,481.0844421386719,151.86183166503906,3764.77392578125,47.016971588134766,168.0991973876953,4.400000095367432
223,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00381.mp4,1,4038.022705078125,19.07071876525879,33.964515686035156,58.502891540527344,6.512934684753418,4.548494815826416
224,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00383.mp4,1,23061026.0,23061.025390625,244873552.0,27402134.0,17602.228515625,7.199999809265137
225,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00387.mp4,0,171184288.0,548.67724609375,263828400.0,89712656.0,54495.80078125,4.635761737823486
226,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00388.mp4,1,6151.8818359375,90.90628814697266,198.98358154296875,33429632.0,16.824966430664062,5.1147541999816895
227,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00389.mp4,1,6154.59716796875,705.4955444335938,83.88324737548828,23.7916316986084,3.1547563076019287,5.4666666984558105
228,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00391.mp4,1,1750.2828369140625,17.2913761138916,50.10885238647461,12.212627410888672,7.761089324951172,3.5999999046325684
229,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00392.mp4,1,311251456.0,5760.52880859375,151417008.0,53899828.0,97628.1328125,6.263345241546631
230,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00393.mp4,1,135219872.0,33914.25390625,210075280.0,64379852.0,196423.578125,4.800000190734863
231,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00394.mp4,1,11678.119140625,6560.888671875,65571.75,356.50311279296875,697.2606811523438,4.903225898742676
232,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00395.mp4,1,269.6204528808594,16.219396591186523,54.554039001464844,6.371370315551758,8.779984474182129,2.236842155456543
233,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00397.mp4,1,12114.53515625,415.9649963378906,120.80083465576172,45.700992584228516,13.884499549865723,5.333333492279053
234,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00398.mp4,1,3265.363037109375,15.634757041931152,401.0616149902344,60.96121597290039,82.01022338867188,2.6666667461395264
235,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00401.mp4,1,10352.9345703125,2471.838134765625,454.4916076660156,16.525667190551758,22.04743766784668,5.733333110809326
236,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00403.mp4,1,3886.26025390625,535.1307983398438,50747.2890625,271.53082275390625,445.70770263671875,5.333333492279053
237,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00405.mp4,1,12134.724609375,61.766502380371094,370.70458984375,15.238981246948242,7.096663475036621,4.682274341583252
238,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00406.mp4,1,43390024.0,13718.8408203125,126472128.0,31467968.0,15166.0576171875,4.5333333015441895
239,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00407.mp4,1,1587.68994140625,314.8866271972656,175.17242431640625,28.436203002929688,9.214873313903809,7.733333110809326
240,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00408.mp4,0,118.77823638916016,59.170589447021484,11.371307373046875,18.905357360839844,4.377155303955078,4.548494815826416
241,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00410.mp4,1,458623680.0,181143.78125,142625392.0,51562728.0,49220.9140625,4.933333396911621
242,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00411.mp4,1,385.2747802734375,67.23448944091797,26.90740966796875,13.7080078125,16.441152572631836,3.5999999046325684
243,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00413.mp4,1,127.59536743164062,86.80972290039062,160.41119384765625,16.621231079101562,2.8863723278045654,7.333333492279053
244,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00414.mp4,1,1.0,0.0,1.0,1.0,1.0,2.0
245,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00415.mp4,1,882.3563842773438,169.67666625976562,229.95103454589844,39.316993713378906,25.29088592529297,4.5333333015441895
246,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00416.mp4,1,2322.5810546875,14.73549747467041,90.88833618164062,24.881826400756836,8.570688247680664,3.3986928462982178
247,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00418.mp4,1,59.55067443847656,26.16271209716797,8.48803424835205,18.73732566833496,1.8952934741973877,4.933333396911621
248,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00420.mp4,1,2327.757080078125,8.61015796661377,29.04517364501953,12.33808422088623,6.457545757293701,3.1372549533843994
249,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00422.mp4,1,849.1079711914062,11.160453796386719,77.33739471435547,6.328412055969238,8.17909049987793,3.660130739212036
250,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00423.mp4,1,438.81561279296875,106.42018127441406,536.9629516601562,97.58211517333984,38.55911636352539,4.5333333015441895
251,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00424.mp4,1,630.012939453125,16.419206619262695,40.998199462890625,70.2649154663086,23.38753318786621,4.800000190734863
252,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00425.mp4,1,6483.2607421875,1771.1064453125,215.09771728515625,77.37899017333984,16.837738037109375,5.217391490936279
253,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00426.mp4,1,2382.29833984375,638.4666137695312,137.84854125976562,13.879940032958984,6.478200912475586,3.1372549533843994
254,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00427.mp4,1,417.94708251953125,83.38438415527344,29.455604553222656,24.992847442626953,7.750216960906982,4.620461940765381
255,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00429.mp4,1,18826.328125,4713.12841796875,265016.875,59550584.0,4527.56396484375,3.7333333492279053
256,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00433.mp4,0,2779.43505859375,81.53349304199219,16.920597076416016,39.82347869873047,12.403553009033203,5.066666603088379
257,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00434.mp4,1,1561.0301513671875,67.45362854003906,59.750144958496094,20.9667911529541,7.973974227905273,4.666666507720947
258,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00435.mp4,1,19614.724609375,354.1862487792969,62205.99609375,138.49639892578125,431.0168151855469,4.933333396911621
259,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00441.mp4,1,75.26258087158203,31.34195327758789,16.58722496032715,6.99094820022583,4.999731063842773,6.5333333015441895
260,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00443.mp4,1,59.40351104736328,11.885769844055176,13.311342239379883,18.661026000976562,6.585673809051514,2.1935484409332275
261,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00444.mp4,1,3493.87158203125,5087.4306640625,123.7251968383789,8.607752799987793,12.99623966217041,5.199999809265137
262,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00449.mp4,1,11009.0380859375,6.17453145980835,8905.513671875,24.14492416381836,42.14803695678711,3.537415027618408
263,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00450.mp4,0,178.00086975097656,49.69791793823242,31.62131118774414,21.30571746826172,9.381973266601562,2.091503381729126
264,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00453.mp4,1,83773.9765625,6255.45458984375,4256.548828125,567.952392578125,342.96746826171875,5.098039150238037
265,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00455.mp4,1,1767.49853515625,43.75993728637695,109.23180389404297,18.753280639648438,9.703473091125488,2.222222328186035
266,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00456.mp4,1,1353.3421630859375,210.71287536621094,99.27627563476562,21.661659240722656,4.785820960998535,6.133333206176758
267,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00458.mp4,1,190.185546875,60.68787384033203,17414.779296875,552.164306640625,376.4681701660156,3.866666555404663
268,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00460.mp4,1,798.2858276367188,348.0696716308594,9320.099609375,118.18669891357422,171.92745971679688,4.4590163230896
269,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00461.mp4,1,31431506.0,31431.505859375,52906572.0,89630576.0,55011.640625,5.199999809265137
270,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00463.mp4,1,85808240.0,2840.632080078125,421219968.0,102178176.0,67412.8125,4.800000190734863
271,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00464.mp4,0,420.55499267578125,66.31682586669922,23.32469940185547,14.795703887939453,9.550726890563965,6.133333206176758
272,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00466.mp4,1,1712.115234375,12.972623825073242,787.22900390625,16.20104217529297,19.6734561920166,4.266666889190674
273,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00471.mp4,1,568.3866577148438,15.270378112792969,101.2077865600586,23.5012264251709,6.049755573272705,4.933333396911621
274,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00473.mp4,1,112606072.0,112606.0703125,140217264.0,86339368.0,71543.6484375,6.266666889190674
275,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00474.mp4,1,4201.53759765625,67.53766632080078,1213.11328125,13.925932884216309,23.969562530517578,4.666666507720947
276,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00475.mp4,1,47097928.0,47097.92578125,110302424.0,83274904.0,60429.18359375,4.705882549285889
277,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00477.mp4,1,393.16717529296875,117.87541198730469,24.337438583374023,16.482139587402344,5.999615669250488,4.5333333015441895
278,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00478.mp4,0,1623.1771240234375,18.587434768676758,453.655517578125,2257.9853515625,189.0791015625,4.313725471496582
279,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00479.mp4,1,23909.240234375,126.30096435546875,1833.000732421875,94.16044616699219,58.56269454956055,3.4666666984558105
280,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00480.mp4,1,187.01785278320312,40.51107406616211,34.8391227722168,29.406286239624023,3.7125627994537354,4.705882549285889
281,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00481.mp4,1,501.3367919921875,17.787853240966797,135.48475646972656,48.78075408935547,6.852702617645264,2.2666666507720947
282,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00483.mp4,1,101144.640625,19360.21484375,181.6117401123047,172.0350799560547,7.21662712097168,5.333333492279053
283,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00485.mp4,1,458.3731384277344,6.8961920738220215,1425.5050048828125,300.5645446777344,133.76873779296875,2.133333444595337
284,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00486.mp4,1,812.343017578125,528.458984375,428.26318359375,144.0290985107422,69.57891082763672,4.800000190734863
285,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00487.mp4,1,35979184.0,5601.478515625,182276336.0,77409120.0,95908.4453125,4.933333396911621
286,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00488.mp4,1,31664866.0,76.7815170288086,77227384.0,62408492.0,20224.64453125,4.400000095367432
287,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00491.mp4,1,91228016.0,1168.1055908203125,69145520.0,27450880.0,55575.78125,4.933333396911621
288,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00493.mp4,1,76.10275268554688,9.097268104553223,27.5074462890625,66.15443420410156,11.793317794799805,4.5333333015441895
289,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00494.mp4,1,104.3690414428711,21.44785499572754,36.85774230957031,83451480.0,22.471206665039062,5.620914936065674
290,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00495.mp4,1,1548.295166015625,369.9009704589844,35.393333435058594,16.29109764099121,33.109317779541016,5.066666603088379
291,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00496.mp4,1,1313.0406494140625,128.61929321289062,140.88250732421875,37.82720947265625,10.433647155761719,4.836601257324219
292,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00498.mp4,1,18536852.0,18536.8515625,172283376.0,33425152.0,34269.421875,5.60606050491333
293,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00501.mp4,1,10068.51171875,2837.614990234375,1976.1129150390625,48.529052734375,21.424808502197266,2.222222328186035
294,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00502.mp4,1,56.708980560302734,19.80109214782715,28.78132438659668,8.469439506530762,3.2472972869873047,4.933333396911621
295,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00503.mp4,1,178.9815673828125,50.92302322387695,90.83120727539062,70.12955474853516,18.649372100830078,5.066666603088379
296,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00505.mp4,1,656.7186279296875,211.99143981933594,42.47282409667969,71.09286499023438,9.281082153320312,4.133333206176758
297,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00506.mp4,1,22344876.0,22344.875,325885056.0,13210038.0,49371.0234375,4.967320442199707
298,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00510.mp4,1,3172.933349609375,244.5535430908203,2191.662841796875,49.07473373413086,33.36309814453125,4.800000190734863
299,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00512.mp4,1,50.26052474975586,15.919245719909668,8.353649139404297,27.0482120513916,4.404252529144287,3.4210526943206787
300,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00516.mp4,1,70.0457534790039,14.014567375183105,19.227272033691406,8.105992317199707,9.826306343078613,6.0
301,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00519.mp4,1,464.352783203125,19.7987003326416,239.12936401367188,96.9513168334961,15.87236213684082,5.333333492279053
302,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00520.mp4,1,1377264.0,173.9200897216797,171312.46875,126919304.0,2716.990966796875,2.222222328186035
303,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00521.mp4,1,41.390769958496094,29.01227569580078,14.518022537231445,18.24115562438965,4.944325923919678,7.058823585510254
304,data/processed_positive/processed/event_clips/nexar/train/positive/nexar_train_positive_00522.mp4,1,99.37686920166016,68.98347473144531,262.7388916015625,112.42083740234375,113.18717193603516,3.3986928462982178
